employee_id,name,department,position,hire_date,exit_date,is_active,salary_band,region
EMP-00292,Karyawan-00292,Operations,Apoteker,2018-06-11,,1,Band-3,Lainnya
EMP-00293,Karyawan-00293,Operations,Apoteker,2017-07-22,,1,Band-4,Bandung
EMP-00294,Karyawan-00294,Operations,Store Manager,2017-09-14,,1,Band-3,Makassar
EMP-00295,Karyawan-00295,Operations,Apoteker,2017-03-17,,1,Band-4,Semarang
EMP-00296,Karyawan-00296,Operations,Area Supervisor,2021-08-17,2025-03-21,0,Band-3,Bandung
EMP-00297,Karyawan-00297,Operations,Apoteker,2021-09-07,,1,Band-2,Surabaya
EMP-00298,Karyawan-00298,Operations,Asisten Apoteker,2020-12-19,,1,Band-1,Bandung
EMP-00299,Karyawan-00299,Operations,Area Supervisor,2022-02-24,,1,Band-3,Bandung
EMP-00300,Karyawan-00300,Operations,Asisten Apoteker,2024-12-26,,1,Band-1,Surabaya
EMP-00301,Karyawan-00301,Operations,Apoteker,2025-10-11,,1,Band-1,Jakarta
EMP-00302,Karyawan-00302,Operations,Apoteker,2017-10-09,,1,Band-2,Semarang
EMP-00303,Karyawan-00303,Operations,Kasir,2025-03-22,,1,Band-3,Semarang
EMP-00304,Karyawan-00304,Operations,Area Supervisor,2017-04-02,,1,Band-3,Medan
EMP-00305,Karyawan-00305,Operations,Kasir,2021-01-13,,1,Band-1,Medan
EMP-00306,Karyawan-00306,Operations,Area Supervisor,2019-06-22,,1,Band-2,Jakarta
EMP-00307,Karyawan-00307,Operations,Asisten Apoteker,2017-07-03,,1,Band-1,Surabaya
EMP-00308,Karyawan-00308,Operations,Asisten Apoteker,2025-06-20,,1,Band-2,Surabaya
EMP-00309,Karyawan-00309,Operations,Kasir,2020-12-20,,1,Band-1,Makassar
EMP-00310,Karyawan-00310,Operations,Kasir,2023-09-01,,1,Band-1,Jakarta
EMP-00311,Karyawan-00311,Operations,Apoteker,2022-04-13,,1,Band-1,Jakarta
EMP-00312,Karyawan-00312,Operations,Asisten Apoteker,2019-04-08,2025-02-20,0,Band-3,Bandung
EMP-00313,Karyawan-00313,Operations,Area Supervisor,2018-02-09,2025-12-08,0,Band-1,Surabaya
EMP-00314,Karyawan-00314,Operations,Apoteker,2024-10-11,,1,Band-3,Semarang
EMP-00315,Karyawan-00315,Operations,Kasir,2020-03-02,,1,Band-2,Surabaya
EMP-00316,Karyawan-00316,Operations,Kasir,2020-10-04,,1,Band-2,Makassar
EMP-00317,Karyawan-00317,Operations,Asisten Apoteker,2020-06-11,,1,Band-3,Jakarta
EMP-00318,Karyawan-00318,Operations,Area Supervisor,2019-12-23,,1,Band-2,Surabaya
EMP-00319,Karyawan-00319,Operations,Apoteker,2022-10-01,,1,Band-2,Lainnya
EMP-00320,Karyawan-00320,Operations,Asisten Apoteker,2024-10-14,,1,Band-1,Jakarta
EMP-00321,Karyawan-00321,Operations,Area Supervisor,2018-01-13,,1,Band-3,Makassar
EMP-00322,Karyawan-00322,Operations,Store Manager,2020-03-15,,1,Band-5,Jakarta
EMP-00323,Karyawan-00323,Operations,Apoteker,2017-01-06,2025-03-27,0,Band-3,Lainnya
EMP-00324,Karyawan-00324,Operations,Area Supervisor,2021-12-06,,1,Band-2,Lainnya
EMP-00325,Karyawan-00325,Operations,Area Supervisor,2023-12-03,,1,Band-2,Makassar
EMP-00326,Karyawan-00326,Operations,Area Supervisor,2017-07-23,,1,Band-1,Lainnya
EMP-00327,Karyawan-00327,Operations,Apoteker,2022-07-04,,1,Band-2,Surabaya
EMP-00328,Karyawan-00328,Operations,Asisten Apoteker,2019-07-15,,1,Band-2,Surabaya
EMP-00329,Karyawan-00329,Operations,Kasir,2022-05-22,,1,Band-1,Medan
EMP-00330,Karyawan-00330,Operations,Asisten Apoteker,2021-11-04,,1,Band-4,Bandung
EMP-00331,Karyawan-00331,Operations,Kasir,2025-04-08,,1,Band-1,Lainnya
EMP-00332,Karyawan-00332,Operations,Asisten Apoteker,2019-08-02,,1,Band-1,Surabaya
EMP-00333,Karyawan-00333,Operations,Kasir,2022-04-20,,1,Band-3,Lainnya
EMP-00334,Karyawan-00334,Operations,Asisten Apoteker,2020-01-15,,1,Band-3,Surabaya
EMP-00335,Karyawan-00335,Operations,Area Supervisor,2023-05-08,,1,Band-5,Bandung
EMP-00336,Karyawan-00336,Operations,Area Supervisor,2022-04-11,,1,Band-1,Surabaya
EMP-00337,Karyawan-00337,Operations,Apoteker,2021-01-12,,1,Band-2,Medan
EMP-00338,Karyawan-00338,Operations,Kasir,2021-05-12,,1,Band-1,Jakarta
EMP-00339,Karyawan-00339,Operations,Apoteker,2025-12-27,,1,Band-2,Surabaya
EMP-00340,Karyawan-00340,Operations,Apoteker,2024-06-02,,1,Band-2,Surabaya
EMP-00341,Karyawan-00341,Operations,Area Supervisor,2024-12-24,,1,Band-1,Semarang
EMP-00342,Karyawan-00342,Operations,Kasir,2022-09-25,,1,Band-3,Bandung
EMP-00343,Karyawan-00343,Operations,Apoteker,2022-03-25,,1,Band-1,Lainnya
EMP-00344,Karyawan-00344,Operations,Area Supervisor,2024-09-16,,1,Band-2,Makassar
EMP-00345,Karyawan-00345,Operations,Kasir,2021-04-10,,1,Band-2,Jakarta
EMP-00346,Karyawan-00346,Operations,Asisten Apoteker,2025-09-16,2025-10-04,0,Band-4,Medan
EMP-00347,Karyawan-00347,Operations,Area Supervisor,2024-06-03,,1,Band-2,Makassar
EMP-00348,Karyawan-00348,Operations,Kasir,2021-04-20,,1,Band-2,Lainnya
EMP-00349,Karyawan-00349,Operations,Kasir,2021-08-21,,1,Band-1,Makassar
EMP-00350,Karyawan-00350,Operations,Kasir,2020-09-26,,1,Band-1,Lainnya
EMP-00351,Karyawan-00351,Operations,Apoteker,2023-04-22,,1,Band-1,Lainnya
EMP-00352,Karyawan-00352,Operations,Asisten Apoteker,2025-01-02,,1,Band-1,Makassar
EMP-00353,Karyawan-00353,Operations,Kasir,2023-03-05,,1,Band-1,Makassar
EMP-00354,Karyawan-00354,Operations,Store Manager,2022-03-15,,1,Band-5,Jakarta
EMP-00355,Karyawan-00355,Operations,Kasir,2020-12-04,2025-06-26,0,Band-5,Semarang
EMP-00356,Karyawan-00356,Operations,Area Supervisor,2022-09-16,2025-03-21,0,Band-2,Jakarta
EMP-00357,Karyawan-00357,Operations,Asisten Apoteker,2022-04-14,,1,Band-1,Makassar
EMP-00358,Karyawan-00358,Operations,Asisten Apoteker,2015-08-05,,1,Band-1,Medan
EMP-00359,Karyawan-00359,Operations,Apoteker,2024-02-26,,1,Band-3,Bandung
EMP-00360,Karyawan-00360,Operations,Asisten Apoteker,2025-07-13,,1,Band-1,Lainnya
EMP-00361,Karyawan-00361,Operations,Area Supervisor,2023-07-17,,1,Band-1,Surabaya
EMP-00362,Karyawan-00362,Operations,Store Manager,2024-09-11,,1,Band-5,Medan
EMP-00363,Karyawan-00363,Operations,Asisten Apoteker,2025-03-15,,1,Band-1,Medan
EMP-00364,Karyawan-00364,Operations,Area Supervisor,2025-07-01,,1,Band-1,Jakarta
EMP-00365,Karyawan-00365,Operations,Area Supervisor,2018-01-19,,1,Band-3,Lainnya
EMP-00366,Karyawan-00366,Operations,Asisten Apoteker,2020-02-05,,1,Band-3,Semarang
EMP-00367,Karyawan-00367,Operations,Apoteker,2024-10-15,,1,Band-2,Medan
EMP-00368,Karyawan-00368,Operations,Store Manager,2021-12-08,,1,Band-1,Lainnya
EMP-00369,Karyawan-00369,Operations,Area Supervisor,2022-11-02,,1,Band-5,Makassar
EMP-00370,Karyawan-00370,Operations,Apoteker,2017-08-11,,1,Band-1,Semarang
EMP-00371,Karyawan-00371,Operations,Area Supervisor,2019-07-19,,1,Band-1,Bandung
EMP-00372,Karyawan-00372,Operations,Area Supervisor,2023-11-23,,1,Band-1,Semarang
EMP-00373,Karyawan-00373,Operations,Kasir,2019-08-16,,1,Band-2,Medan
EMP-00374,Karyawan-00374,Operations,Asisten Apoteker,2018-10-04,,1,Band-2,Medan
EMP-00375,Karyawan-00375,Operations,Area Supervisor,2024-08-02,,1,Band-2,Medan
EMP-00376,Karyawan-00376,Operations,Store Manager,2020-09-27,,1,Band-1,Jakarta
EMP-00377,Karyawan-00377,Operations,Area Supervisor,2023-05-27,,1,Band-1,Lainnya
EMP-00378,Karyawan-00378,Operations,Apoteker,2025-06-16,,1,Band-2,Surabaya
EMP-00379,Karyawan-00379,Operations,Apoteker,2019-04-25,,1,Band-2,Jakarta
EMP-00380,Karyawan-00380,Operations,Asisten Apoteker,2022-09-24,,1,Band-2,Jakarta
EMP-00381,Karyawan-00381,Operations,Area Supervisor,2018-05-15,,1,Band-2,Semarang
EMP-00382,Karyawan-00382,Operations,Store Manager,2019-12-20,,1,Band-1,Medan
EMP-00383,Karyawan-00383,Operations,Asisten Apoteker,2021-01-05,,1,Band-2,Jakarta
EMP-00384,Karyawan-00384,Operations,Kasir,2020-11-09,,1,Band-2,Surabaya
EMP-00385,Karyawan-00385,Operations,Kasir,2017-11-25,,1,Band-3,Makassar
EMP-00386,Karyawan-00386,Operations,Store Manager,2015-11-13,,1,Band-1,Surabaya
EMP-00387,Karyawan-00387,Operations,Area Supervisor,2018-10-07,2025-05-22,0,Band-5,Jakarta
EMP-00388,Karyawan-00388,Operations,Kasir,2025-02-06,,1,Band-3,Bandung
EMP-00389,Karyawan-00389,Operations,Store Manager,2017-12-21,,1,Band-1,Bandung
EMP-00390,Karyawan-00390,Operations,Asisten Apoteker,2024-11-13,,1,Band-2,Jakarta
EMP-00391,Karyawan-00391,Operations,Area Supervisor,2022-06-10,,1,Band-1,Medan
EMP-00392,Karyawan-00392,Operations,Kasir,2025-06-10,,1,Band-2,Makassar
EMP-00393,Karyawan-00393,Operations,Asisten Apoteker,2020-02-04,,1,Band-2,Surabaya
EMP-00394,Karyawan-00394,Operations,Area Supervisor,2017-02-15,,1,Band-4,Bandung
EMP-00395,Karyawan-00395,Operations,Apoteker,2016-04-24,,1,Band-5,Semarang
EMP-00396,Karyawan-00396,Operations,Asisten Apoteker,2019-11-04,,1,Band-2,Bandung
EMP-00397,Karyawan-00397,Operations,Area Supervisor,2025-02-10,,1,Band-1,Bandung
EMP-00398,Karyawan-00398,Operations,Asisten Apoteker,2019-03-27,2025-12-22,0,Band-3,Makassar
EMP-00399,Karyawan-00399,Operations,Apoteker,2022-01-23,,1,Band-1,Surabaya
EMP-00400,Karyawan-00400,Operations,Asisten Apoteker,2021-07-23,,1,Band-2,Jakarta
EMP-00401,Karyawan-00401,Operations,Kasir,2025-01-12,2025-05-26,0,Band-2,Medan
EMP-00402,Karyawan-00402,Operations,Kasir,2015-10-25,,1,Band-2,Lainnya
EMP-00403,Karyawan-00403,Operations,Area Supervisor,2023-10-17,,1,Band-1,Makassar
EMP-00404,Karyawan-00404,Operations,Area Supervisor,2024-12-09,,1,Band-1,Bandung
EMP-00405,Karyawan-00405,Operations,Area Supervisor,2017-09-21,,1,Band-3,Makassar
EMP-00406,Karyawan-00406,Operations,Store Manager,2018-05-12,,1,Band-1,Semarang
EMP-00407,Karyawan-00407,Operations,Apoteker,2021-02-14,,1,Band-1,Jakarta
EMP-00408,Karyawan-00408,Operations,Asisten Apoteker,2025-11-23,,1,Band-4,Medan
EMP-00409,Karyawan-00409,Operations,Area Supervisor,2016-01-01,,1,Band-1,Jakarta
EMP-00410,Karyawan-00410,Operations,Store Manager,2025-11-06,,1,Band-1,Medan
EMP-00411,Karyawan-00411,Operations,Store Manager,2022-12-23,,1,Band-2,Jakarta
EMP-00412,Karyawan-00412,Operations,Store Manager,2020-02-26,,1,Band-2,Lainnya
EMP-00413,Karyawan-00413,Operations,Store Manager,2023-10-22,,1,Band-3,Medan
EMP-00414,Karyawan-00414,Operations,Kasir,2022-06-18,,1,Band-1,Medan
EMP-00415,Karyawan-00415,Operations,Area Supervisor,2025-06-05,,1,Band-4,Jakarta
EMP-00416,Karyawan-00416,Operations,Area Supervisor,2023-04-19,,1,Band-2,Makassar
EMP-00417,Karyawan-00417,Operations,Apoteker,2024-07-12,,1,Band-2,Lainnya
EMP-00418,Karyawan-00418,Operations,Store Manager,2024-06-08,,1,Band-1,Bandung
EMP-00419,Karyawan-00419,Operations,Asisten Apoteker,2024-09-06,,1,Band-1,Surabaya
EMP-00420,Karyawan-00420,Operations,Store Manager,2018-04-28,,1,Band-3,Medan
EMP-00421,Karyawan-00421,Operations,Store Manager,2024-05-22,,1,Band-4,Medan
EMP-00422,Karyawan-00422,Operations,Store Manager,2021-08-26,,1,Band-1,Makassar
EMP-00423,Karyawan-00423,Operations,Store Manager,2025-05-22,2025-08-09,0,Band-1,Lainnya
EMP-00424,Karyawan-00424,Operations,Apoteker,2021-01-07,,1,Band-1,Makassar
EMP-00425,Karyawan-00425,Operations,Area Supervisor,2024-06-07,,1,Band-1,Semarang
EMP-00426,Karyawan-00426,Operations,Area Supervisor,2022-08-05,,1,Band-3,Semarang
EMP-00427,Karyawan-00427,Operations,Kasir,2023-12-08,,1,Band-5,Lainnya
EMP-00428,Karyawan-00428,Operations,Store Manager,2021-05-25,,1,Band-3,Lainnya
EMP-00429,Karyawan-00429,Operations,Area Supervisor,2025-04-24,,1,Band-2,Makassar
EMP-00430,Karyawan-00430,Operations,Asisten Apoteker,2021-12-12,,1,Band-2,Semarang
EMP-00431,Karyawan-00431,Operations,Apoteker,2020-10-07,,1,Band-1,Lainnya
EMP-00432,Karyawan-00432,Operations,Area Supervisor,2018-02-16,,1,Band-2,Surabaya
EMP-00433,Karyawan-00433,Operations,Kasir,2022-01-11,,1,Band-3,Medan
EMP-00434,Karyawan-00434,Operations,Store Manager,2021-01-16,,1,Band-2,Lainnya
EMP-00435,Karyawan-00435,Operations,Kasir,2025-06-17,,1,Band-2,Lainnya
EMP-00436,Karyawan-00436,Operations,Store Manager,2024-10-25,,1,Band-1,Medan
EMP-00437,Karyawan-00437,Operations,Apoteker,2025-11-16,,1,Band-1,Semarang
EMP-00438,Karyawan-00438,Operations,Kasir,2025-11-11,,1,Band-3,Surabaya
EMP-00439,Karyawan-00439,Operations,Area Supervisor,2022-07-18,2025-06-14,0,Band-1,Medan
EMP-00440,Karyawan-00440,Operations,Store Manager,2024-04-06,,1,Band-4,Jakarta
EMP-00441,Karyawan-00441,Operations,Asisten Apoteker,2022-03-07,,1,Band-2,Lainnya
EMP-00442,Karyawan-00442,Operations,Store Manager,2023-10-15,,1,Band-1,Makassar
EMP-00443,Karyawan-00443,Operations,Asisten Apoteker,2023-03-22,,1,Band-2,Makassar
EMP-00444,Karyawan-00444,Operations,Kasir,2019-01-18,,1,Band-3,Semarang
EMP-00445,Karyawan-00445,Operations,Store Manager,2024-02-02,,1,Band-2,Semarang
EMP-00446,Karyawan-00446,Operations,Kasir,2022-04-18,,1,Band-1,Medan
EMP-00447,Karyawan-00447,Operations,Kasir,2024-08-09,,1,Band-2,Lainnya
EMP-00448,Karyawan-00448,Operations,Kasir,2022-12-18,,1,Band-1,Semarang
EMP-00449,Karyawan-00449,Operations,Store Manager,2025-05-10,,1,Band-1,Lainnya
EMP-00450,Karyawan-00450,Operations,Asisten Apoteker,2021-08-03,,1,Band-3,Semarang
EMP-00451,Karyawan-00451,Operations,Store Manager,2022-03-21,2025-04-17,0,Band-4,Lainnya
EMP-00452,Karyawan-00452,Operations,Kasir,2024-06-20,,1,Band-2,Jakarta
EMP-00453,Karyawan-00453,Operations,Store Manager,2022-02-24,,1,Band-2,Medan
EMP-00454,Karyawan-00454,Operations,Area Supervisor,2022-01-05,,1,Band-2,Semarang
EMP-00455,Karyawan-00455,Operations,Kasir,2024-01-01,,1,Band-3,Jakarta
EMP-00456,Karyawan-00456,Operations,Area Supervisor,2024-07-01,2025-03-17,0,Band-2,Bandung
EMP-00457,Karyawan-00457,Operations,Asisten Apoteker,2020-07-04,,1,Band-1,Jakarta
EMP-00458,Karyawan-00458,Operations,Apoteker,2021-08-13,,1,Band-1,Bandung
EMP-00459,Karyawan-00459,Operations,Area Supervisor,2019-10-05,,1,Band-4,Semarang
EMP-00460,Karyawan-00460,Operations,Asisten Apoteker,2018-04-22,,1,Band-1,Medan
EMP-00461,Karyawan-00461,Operations,Store Manager,2020-12-09,2025-01-24,0,Band-1,Semarang
EMP-00462,Karyawan-00462,Operations,Area Supervisor,2022-11-17,2025-04-01,0,Band-2,Surabaya
EMP-00463,Karyawan-00463,Operations,Kasir,2023-09-09,,1,Band-2,Lainnya
EMP-00464,Karyawan-00464,Operations,Kasir,2019-12-18,,1,Band-3,Bandung
EMP-00465,Karyawan-00465,Operations,Apoteker,2025-08-19,,1,Band-2,Jakarta
EMP-00466,Karyawan-00466,Operations,Asisten Apoteker,2023-03-11,,1,Band-1,Medan
EMP-00467,Karyawan-00467,Operations,Apoteker,2022-04-26,,1,Band-3,Makassar
EMP-00468,Karyawan-00468,Operations,Apoteker,2023-12-24,,1,Band-1,Lainnya
EMP-00469,Karyawan-00469,Operations,Kasir,2019-04-25,,1,Band-5,Bandung
EMP-00470,Karyawan-00470,Operations,Store Manager,2021-10-17,2025-06-04,0,Band-1,Bandung
EMP-00471,Karyawan-00471,Operations,Asisten Apoteker,2023-12-19,,1,Band-3,Surabaya
EMP-00472,Karyawan-00472,Operations,Kasir,2025-01-20,,1,Band-2,Makassar
EMP-00473,Karyawan-00473,Operations,Asisten Apoteker,2022-09-17,,1,Band-1,Makassar
EMP-00474,Karyawan-00474,Operations,Apoteker,2021-09-05,,1,Band-4,Makassar
EMP-00475,Karyawan-00475,Operations,Asisten Apoteker,2023-09-16,,1,Band-3,Bandung
EMP-00476,Karyawan-00476,Operations,Asisten Apoteker,2025-11-02,,1,Band-3,Makassar
EMP-00477,Karyawan-00477,Operations,Asisten Apoteker,2020-09-20,,1,Band-5,Bandung
EMP-00478,Karyawan-00478,Operations,Apoteker,2019-02-18,,1,Band-3,Semarang
EMP-00479,Karyawan-00479,Operations,Asisten Apoteker,2022-03-15,2025-11-04,0,Band-3,Semarang
EMP-00480,Karyawan-00480,Operations,Kasir,2025-07-28,,1,Band-1,Jakarta
EMP-00481,Karyawan-00481,Operations,Apoteker,2023-03-03,,1,Band-5,Makassar
EMP-00482,Karyawan-00482,Operations,Area Supervisor,2022-03-15,2025-01-22,0,Band-3,Makassar
EMP-00483,Karyawan-00483,Operations,Store Manager,2024-06-04,,1,Band-4,Lainnya
EMP-00484,Karyawan-00484,Operations,Asisten Apoteker,2025-04-20,,1,Band-1,Lainnya
EMP-00485,Karyawan-00485,Operations,Apoteker,2018-12-14,2025-05-20,0,Band-4,Medan
EMP-00486,Karyawan-00486,Operations,Apoteker,2022-04-04,,1,Band-1,Surabaya
EMP-00487,Karyawan-00487,Operations,Store Manager,2017-02-28,,1,Band-1,Makassar
EMP-00488,Karyawan-00488,Operations,Area Supervisor,2021-02-02,,1,Band-2,Bandung
EMP-00489,Karyawan-00489,Operations,Apoteker,2022-12-17,,1,Band-1,Medan
EMP-00490,Karyawan-00490,Operations,Kasir,2023-03-24,,1,Band-1,Lainnya
EMP-00491,Karyawan-00491,Operations,Area Supervisor,2025-02-16,,1,Band-2,Semarang
EMP-00492,Karyawan-00492,Operations,Store Manager,2022-12-03,,1,Band-3,Surabaya
EMP-00493,Karyawan-00493,Operations,Store Manager,2021-02-11,,1,Band-2,Semarang
EMP-00494,Karyawan-00494,Operations,Asisten Apoteker,2024-10-12,,1,Band-1,Makassar
EMP-00495,Karyawan-00495,Operations,Store Manager,2023-10-02,,1,Band-3,Jakarta
EMP-00496,Karyawan-00496,Operations,Store Manager,2020-10-10,,1,Band-3,Medan
EMP-00497,Karyawan-00497,Operations,Asisten Apoteker,2024-08-24,,1,Band-2,Jakarta
EMP-00498,Karyawan-00498,Operations,Area Supervisor,2017-04-01,,1,Band-4,Jakarta
EMP-00499,Karyawan-00499,Operations,Asisten Apoteker,2017-04-01,,1,Band-3,Lainnya
EMP-00500,Karyawan-00500,Operations,Area Supervisor,2023-06-06,,1,Band-1,Surabaya
EMP-00501,Karyawan-00501,Operations,Kasir,2019-10-09,2025-02-24,0,Band-3,Bandung
EMP-00502,Karyawan-00502,Operations,Store Manager,2021-12-05,2025-04-04,0,Band-1,Semarang
EMP-00503,Karyawan-00503,Operations,Area Supervisor,2025-10-04,,1,Band-3,Bandung
EMP-00504,Karyawan-00504,Operations,Apoteker,2024-04-17,,1,Band-4,Makassar
EMP-00505,Karyawan-00505,Operations,Kasir,2022-08-22,,1,Band-2,Medan
EMP-00506,Karyawan-00506,Operations,Area Supervisor,2024-08-17,,1,Band-3,Bandung
EMP-00507,Karyawan-00507,Operations,Store Manager,2018-11-10,2025-02-15,0,Band-5,Bandung
EMP-00508,Karyawan-00508,Operations,Area Supervisor,2023-01-19,,1,Band-1,Makassar
EMP-00509,Karyawan-00509,Operations,Kasir,2025-12-04,,1,Band-1,Makassar
EMP-00510,Karyawan-00510,Operations,Apoteker,2018-03-18,,1,Band-3,Bandung
EMP-00511,Karyawan-00511,Operations,Kasir,2023-05-20,,1,Band-2,Bandung
EMP-00512,Karyawan-00512,Operations,Asisten Apoteker,2019-11-27,,1,Band-2,Jakarta
EMP-00513,Karyawan-00513,Operations,Asisten Apoteker,2025-12-19,,1,Band-1,Jakarta
EMP-00514,Karyawan-00514,Operations,Kasir,2021-12-04,,1,Band-3,Medan
EMP-00515,Karyawan-00515,Operations,Asisten Apoteker,2021-12-13,,1,Band-3,Makassar
EMP-00516,Karyawan-00516,Operations,Area Supervisor,2020-11-13,,1,Band-2,Medan
EMP-00517,Karyawan-00517,Operations,Store Manager,2023-03-21,,1,Band-3,Semarang
EMP-00518,Karyawan-00518,Operations,Kasir,2022-07-05,,1,Band-3,Medan
EMP-00519,Karyawan-00519,Operations,Apoteker,2019-08-15,,1,Band-3,Medan
EMP-00520,Karyawan-00520,Operations,Asisten Apoteker,2025-03-23,,1,Band-2,Semarang
EMP-00521,Karyawan-00521,Operations,Store Manager,2022-03-09,,1,Band-1,Makassar
EMP-00522,Karyawan-00522,Operations,Store Manager,2023-12-01,,1,Band-1,Medan
EMP-00523,Karyawan-00523,Operations,Area Supervisor,2019-07-06,2025-09-03,0,Band-1,Lainnya
EMP-00524,Karyawan-00524,Operations,Area Supervisor,2022-05-04,2025-02-07,0,Band-1,Semarang
EMP-00525,Karyawan-00525,Operations,Apoteker,2020-01-24,,1,Band-1,Jakarta
EMP-00526,Karyawan-00526,Operations,Asisten Apoteker,2023-11-25,,1,Band-2,Lainnya
EMP-00527,Karyawan-00527,Operations,Apoteker,2019-01-11,2025-03-05,0,Band-1,Makassar
EMP-00528,Karyawan-00528,Operations,Store Manager,2023-10-09,2025-04-22,0,Band-3,Surabaya
EMP-00529,Karyawan-00529,Operations,Store Manager,2023-06-12,,1,Band-3,Makassar
EMP-00530,Karyawan-00530,Operations,Kasir,2017-05-01,,1,Band-2,Semarang
EMP-00531,Karyawan-00531,Operations,Apoteker,2022-02-24,2025-01-05,0,Band-1,Lainnya
EMP-00532,Karyawan-00532,Operations,Store Manager,2022-11-20,,1,Band-3,Medan
EMP-00533,Karyawan-00533,Operations,Area Supervisor,2022-06-07,2025-01-07,0,Band-1,Jakarta
EMP-00534,Karyawan-00534,Operations,Apoteker,2019-06-27,,1,Band-2,Makassar
EMP-00535,Karyawan-00535,Operations,Kasir,2024-12-15,,1,Band-1,Bandung
EMP-00536,Karyawan-00536,Operations,Area Supervisor,2025-09-24,,1,Band-3,Lainnya
EMP-00537,Karyawan-00537,Operations,Store Manager,2024-02-20,2025-10-15,0,Band-2,Lainnya
EMP-00538,Karyawan-00538,Operations,Store Manager,2021-03-06,,1,Band-5,Makassar
EMP-00539,Karyawan-00539,Operations,Store Manager,2021-06-13,,1,Band-2,Surabaya
EMP-00540,Karyawan-00540,Operations,Store Manager,2025-06-06,2025-06-18,0,Band-1,Surabaya
EMP-00541,Karyawan-00541,Operations,Store Manager,2022-01-28,,1,Band-2,Jakarta
EMP-00542,Karyawan-00542,Operations,Kasir,2020-06-24,,1,Band-5,Medan
EMP-00543,Karyawan-00543,Operations,Kasir,2023-02-11,,1,Band-2,Makassar
EMP-00544,Karyawan-00544,Operations,Store Manager,2022-08-06,2025-05-03,0,Band-1,Medan
EMP-00545,Karyawan-00545,Operations,Store Manager,2024-07-07,,1,Band-1,Surabaya
EMP-00546,Karyawan-00546,Operations,Apoteker,2021-11-19,,1,Band-1,Lainnya
EMP-00547,Karyawan-00547,Operations,Area Supervisor,2020-06-06,,1,Band-3,Lainnya
EMP-00548,Karyawan-00548,Operations,Area Supervisor,2019-03-15,2025-08-23,0,Band-2,Makassar
EMP-00549,Karyawan-00549,Operations,Apoteker,2025-06-18,,1,Band-1,Surabaya
EMP-00550,Karyawan-00550,Operations,Area Supervisor,2018-10-13,,1,Band-2,Bandung
EMP-00551,Karyawan-00551,Operations,Asisten Apoteker,2019-08-13,,1,Band-1,Surabaya
EMP-00552,Karyawan-00552,Operations,Store Manager,2015-01-08,,1,Band-4,Semarang
EMP-00553,Karyawan-00553,Operations,Apoteker,2023-05-13,,1,Band-4,Lainnya
EMP-00554,Karyawan-00554,Operations,Store Manager,2024-10-14,,1,Band-1,Jakarta
EMP-00555,Karyawan-00555,Operations,Kasir,2023-04-27,,1,Band-2,Semarang
EMP-00556,Karyawan-00556,Operations,Area Supervisor,2024-02-01,,1,Band-3,Jakarta
EMP-00557,Karyawan-00557,Operations,Store Manager,2025-12-13,,1,Band-1,Medan
EMP-00558,Karyawan-00558,Operations,Area Supervisor,2018-06-03,,1,Band-3,Jakarta
EMP-00559,Karyawan-00559,Operations,Kasir,2022-07-01,,1,Band-2,Makassar
EMP-00560,Karyawan-00560,Operations,Asisten Apoteker,2018-11-25,,1,Band-2,Surabaya
EMP-00561,Karyawan-00561,Operations,Asisten Apoteker,2024-10-11,,1,Band-2,Semarang
EMP-00562,Karyawan-00562,Operations,Kasir,2024-11-27,,1,Band-2,Lainnya
EMP-00563,Karyawan-00563,Operations,Kasir,2021-12-19,,1,Band-3,Medan
EMP-00564,Karyawan-00564,Operations,Apoteker,2024-09-01,,1,Band-1,Makassar
EMP-00565,Karyawan-00565,Operations,Store Manager,2021-04-25,,1,Band-3,Semarang
